21,51,28
21,68,34
21,69,26
21,79,47
21,81,49
21,83,46
21,90,44
22,27,42
22,32,36
22,42,18
22,44,48
22,71,12
22,73,31
22,82,41
22,89,34
22,96,40
22,99,39
23,26,35
23,48,22
23,50,10
23,53,34
23,63,44
23,75,35
23,78,41
23,98,20
24,33,20
24,38,35
24,76,14
24,81,31
24,83,37
24,86,18
24,91,43
24,93,45
25,26,31
25,35,12
25,63,46
25,71,32
25,75,44
25,84,25
25,98,33
26,35,29
26,63,17
26,71,39
26,75,41
26,78,14
26,84,39
27,29,36
27,32,20
27,39,21
27,40,16
27,44,20
27,45,30
27,62,27
27,73,18
27,79,15
27,82,37
27,85,25
27,86,20
27,89,40
28,36,27
28,46,12
28,47,40
28,57,13
28,60,49
28,65,31
28,81,20
28,82,44
28,92,42
28,94,24
29,32,11
29,39,24
29,62,20
29,73,36
29,79,38
29,82,32
30,47,23
30,52,30
30,72,27
30,81,34
30,88,29
30,90,49
30,92,30
30,98,13
31,38,29
31,58,46
31,59,46
31,67,13
31,87,38
31,96,15
32,34,47
32,37,21
32,44,29
32,48,49
32,73,36
32,82,48
32,89,45
32,91,42
33,48,24
33,51,21
33,54,36
33,57,15
33,81,22
33,91,43
33,93,42
33,97,10
34,37,23
34,42,41
34,44,36
34,48,22
34,49,10
34,53,25
34,56,44
34,64,40
34,66,46
34,75,41
34,89,35
34,94,15
35,84,29
36,39,48
36,45,32
36,46,22
36,55,12
36,57,24
36,65,41
36,67,31
36,70,39
36,72,22
36,74,48
36,80,15
36,81,48
36,87,30
36,94,36
36,95,32
36,96,29
36,97,23
37,44,48
37,48,11
37,64,33
37,66,18
37,89,32
38,50,27
38,58,12
38,59,40
38,70,35
38,86,34
38,91,11
38,93,28
39,43,45
39,61,47
39,72,42
39,74,39
39,76,12
39,79,24
39,96,44
40,43,25
40,73,24
40,79,17
40,82,35
40,85,19
41,59,42
41,60,24
41,61,46
41,85,32
41,87,44
42,49,14
42,54,39
42,56,19
42,75,33
43,61,38
43,72,34
43,74,35
43,76,44
43,96,28
44,82,42
44,89,24
44,97,37
45,50,45
45,51,30
45,52,19
45,55,42
45,64,39
45,67,41
45,74,14
45,86,42
45,94,24
45,96,29
46,52,40
46,60,40
46,65,32
46,77,40
46,81,42
47,52,38
47,54,31
47,57,20
47,60,34
47,65,20
47,68,48
47,81,41
47,88,14
47,92,43
48,49,38
48,66,49
48,84,19
48,89,24
49,53,46
49,56,18
49,69,32
49,75,25
49,78,32
49,99,27
50,54,16
50,59,16
50,72,26
51,57,20
51,59,43
51,60,18
51,61,14
51,81,38
51,83,27
51,90,15
51,99,14
52,68,47
52,79,18
52,81,38
52,92,38
52,98,26
53,54,34
53,69,30
53,75,39
53,79,22
54,57,35
54,68,43
54,69,44
54,81,45
54,90,15
54,98,33
55,60,44
55,67,13
55,72,40
55,74,15
55,95,19
55,96,10
55,97,21
56,75,17
56,96,22
56,97,37
57,64,23
57,65,34
57,70,19
57,81,20
57,84,23
57,94,10
57,95,41
57,96,31
58,59,22
58,70,31
58,72,49
58,85,20
58,87,38
59,70,28
59,85,16
59,87,45
59,91,36
60,65,25
60,81,36
60,86,31
60,94,38
60,98,18
61,72,35
61,74,15
61,79,42
61,96,13
62,73,48
62,82,31
62,93,33
63,75,18
63,99,39
64,76,35
64,81,27
64,83,22
64,96,34
65,67,20
65,81,44
65,88,37
65,92,28
65,94,25
65,96,30
66,86,23
66,89,49
67,80,41
67,94,24
67,95,40
67,96,13
67,97,38
68,69,47
68,77,45
68,80,23
68,81,43
68,82,48
68,83,38
68,90,38
69,77,47
69,81,26
69,83,38
69,88,46
69,95,23
69,98,27
71,75,16
71,78,27
71,99,15
72,74,38
72,79,13
72,88,34
72,96,38
73,82,27
73,85,39
74,79,45
74,96,43
75,78,24
75,84,37
75,99,21
76,83,27
76,91,40
76,93,19
76,96,21
77,80,13
77,81,25
77,83,18
77,90,41
78,99,14
79,96,36
80,96,26
80,97,45
81,83,41
81,88,14
81,90,49
81,91,26
81,92,48
81,93,40
81,98,20
82,85,15
83,90,31
83,93,43
83,98,14
85,87,42
86,91,22
86,97,34
88,90,35
88,92,32
91,93,12
92,98,25
93,96,35
94,96,44
94,97,49
95,96,45
96,97,47
97,99,47
