i,time,node,event,peer,msg
181,36,0,up,58,
182,36,50,down,0,
183,36,87,up,5,
184,37,0,down,33,
185,37,0,up,68,
186,37,16,up,0,
187,37,0,down,68,
188,37,0,up,1,
189,37,0,down,58,
190,37,0,up,41,
191,37,5,up,62,
192,38,22,up,0,
193,38,0,down,53,
194,38,0,up,84,
195,38,99,down,0,
196,38,0,down,41,
197,38,0,up,86,
198,38,3,up,74,
199,38,16,down,0,
200,38,5,up,87,
201,38,0,down,84,
202,38,0,up,83,
203,38,32,down,0,
204,38,22,down,0,
205,39,0,down,1,
206,39,0,up,70,
207,39,44,up,0,
208,39,52,up,0,
209,39,52,down,0,
210,39,0,down,40,
211,39,0,up,51,
212,39,14,up,70,
213,39,35,up,0,
214,39,56,up,0,
215,39,3,up,58,
216,40,70,up,41,
217,40,0,down,8,
218,40,0,up,14,
219,40,85,up,0,
220,40,35,down,0,
221,40,14,up,41,
222,41,0,down,51,
223,41,0,up,20,
224,41,0,down,70,
225,41,0,up,59,
226,41,65,up,0,
227,41,0,down,86,
228,41,0,up,46,
229,41,17,up,0,
230,41,0,down,46,
231,41,0,up,19,
232,41,56,down,0,
233,41,0,down,19,
234,41,0,up,79,
235,42,0,down,14,
236,42,0,up,82,
237,42,0,down,83,
238,42,0,up,36,
239,42,0,down,36,
240,42,0,up,91,
241,42,0,down,91,
242,42,0,up,9,
243,42,0,down,79,
244,42,0,up,34,
245,42,17,down,0,
246,42,65,down,0,
247,43,54,up,0,
248,43,18,up,5,
249,43,85,down,0,
250,43,92,up,5,
251,43,18,up,74,
252,44,0,down,9,
253,44,0,up,57,
254,44,55,up,0,
255,44,0,down,20,
256,44,0,up,12,
257,44,29,up,0,
258,44,3,up,14,
259,44,0,down,12,
260,44,0,up,73,
261,44,0,down,57,
262,44,0,up,3,
263,45,44,down,0,
264,45,35,up,3,
265,45,0,down,82,
266,45,0,up,89,
267,45,0,down,3,
268,45,0,up,98,
269,45,0,down,98,
270,45,0,up,77,
271,45,0,down,59,
272,45,0,up,15,
273,45,29,down,0,
274,46,54,down,0,
275,46,5,up,18,
276,46,0,down,73,
277,46,0,up,69,
278,46,93,up,0,
279,46,93,down,0,
280,46,88,up,0,
281,46,0,down,34,
282,46,0,up,72,
283,46,14,up,74,
284,46,88,down,0,
285,46,50,up,32,
286,46,50,up,3,
287,47,0,down,69,
288,47,0,up,95,
289,47,41,up,74,
290,47,70,up,74,
291,47,81,up,0,
292,47,24,up,0,
293,47,74,up,92,
294,47,0,down,15,
295,47,0,up,97,
296,48,32,up,58,
297,48,55,down,0,
298,48,0,down,95,
299,48,0,up,39,
300,48,62,up,74,
301,48,18,up,22,
302,48,0,down,72,
303,48,0,up,7,
304,49,6,up,0,
305,49,44,up,32,
306,49,24,down,0,
307,49,44,up,3,
308,49,81,down,0,
309,49,0,down,89,
310,49,0,up,45,
311,50,22,up,32,
312,50,6,down,0,
313,50,74,up,62,
314,50,5,up,58,
315,50,21,up,0,
316,51,70,up,58,
317,51,99,up,3,
318,51,21,down,0,
319,51,74,up,3,
320,51,22,up,99,
321,51,25,up,0,
322,51,0,down,39,
323,51,0,up,23,
324,51,48,up,0,
325,51,10,up,0,
326,51,18,up,23,
327,51,74,up,70,
328,52,67,up,0,
329,52,13,up,0,
330,52,87,up,18,
331,52,48,down,0,
332,52,0,down,23,
333,52,68,up,58,
334,52,58,up,3,
335,53,58,up,68,
336,53,94,up,0,
337,53,0,up,32,
338,53,70,up,14,
339,53,58,up,18,
340,53,52,up,44,
341,53,29,up,87,
342,53,70,up,17,
343,53,14,up,58,
344,53,25,down,0,
345,54,41,up,18,
346,54,41,up,50,
347,54,0,down,7,
348,54,0,up,99,
349,54,0,down,32,
350,54,0,up,50,
351,54,10,down,0,
352,55,41,up,70,
353,55,0,down,50,
354,55,23,up,3,
355,55,13,down,0,
356,55,11,up,0,
357,55,41,up,14,
358,55,67,down,0,
359,55,23,up,41,
360,55,3,up,35,
361,55,92,up,62,
362,55,11,down,0,
363,56,2,up,74,
364,56,0,up,16,
365,56,0,down,99,
366,56,49,up,0,
367,56,94,down,0,
368,57,0,down,16,
369,57,0,up,22,
370,57,41,down,18,
371,57,41,up,58,
372,57,58,up,92,
373,57,35,up,32,
374,57,62,up,87,
375,57,35,up,44,
376,57,0,down,22,
377,57,70,down,58,
378,57,70,up,92,
379,57,32,up,50,
380,58,90,up,0,
381,58,90,down,0,
382,58,62,up,16,
383,58,28,up,0,
384,58,23,up,58,
385,58,38,up,0,
386,58,65,up,32,
387,58,50,up,35,
388,58,49,down,0,
389,58,22,up,18,
390,58,0,up,44,
391,58,78,up,0,
392,58,62,up,92,
393,59,0,up,52,
394,59,38,down,0,
395,59,16,up,32,
396,59,65,up,85,
397,59,0,down,52,
398,59,28,down,0,
399,59,74,up,5,
400,59,78,down,0,
401,59,43,up,0,
402,59,0,up,35,
403,59,0,down,97,
404,59,0,up,56,
405,59,85,up,44,
406,60,58,down,18,
407,60,58,up,93,
408,60,18,down,87,
409,60,18,up,62,
410,60,87,up,74,
411,60,24,up,44,
412,60,0,down,35,
413,60,63,up,0,
414,60,14,up,3,
415,60,3,up,50,
416,60,96,up,0,
417,60,43,down,0,
418,60,0,up,85,
419,60,60,up,0,
420,61,32,up,44,
421,61,65,up,56,
422,61,96,down,0,
423,61,52,up,29,
424,61,92,up,70,
425,61,32,up,3,
426,61,23,up,14,
427,61,66,up,0,
428,61,16,up,3,
429,61,22,up,3,
430,61,66,down,0,
431,61,0,down,56,
432,61,29,up,44,
433,61,55,up,65,
434,61,60,down,0,
435,62,21,up,81,
436,62,0,up,65,
437,62,68,up,65,
438,62,85,up,35,
439,62,0,down,85,
440,62,0,up,17,
441,62,68,up,92,
442,62,21,up,6,
443,63,25,up,81,
444,63,63,down,0,
445,63,56,up,32,
446,63,0,down,65,
447,63,0,down,17,
448,63,58,down,68,
449,63,58,up,74,
450,64,32,up,22,
451,64,17,up,70,
452,64,80,up,0,
453,64,68,up,18,
454,64,54,up,17,
455,64,80,down,0,
456,64,50,up,99,
457,64,3,down,14,
458,64,3,up,41,
459,64,2,up,0,
460,64,0,down,44,
461,64,3,down,58,
462,64,3,up,44,
463,64,26,up,74,
464,64,0,up,54,
465,65,68,up,74,
466,65,26,up,0,
467,65,87,up,29,
468,65,5,up,92,
469,65,25,up,21,
470,65,28,up,67,
471,65,99,up,22,
472,66,58,down,92,
473,66,58,up,32,
474,66,21,up,24,
475,66,0,up,55,
476,66,31,up,0,
477,66,61,up,0,
478,66,31,down,0,
479,66,37,up,0,
480,66,74,down,62,
481,66,74,up,18,
482,66,0,up,29,
483,66,31,up,74,
484,66,50,up,14,
485,66,26,down,0,
486,66,65,up,44,
487,67,55,up,85,
488,67,44,up,52,
489,67,47,up,0,
490,67,90,up,49,
491,67,6,up,44,
492,67,60,up,94,
493,67,56,up,35,
494,67,0,down,54,
495,67,47,down,0,
496,67,93,up,44,
497,67,61,down,0,
498,68,0,down,29,
499,68,92,up,18,
500,68,76,up,0,
501,68,23,up,18,
502,68,76,down,0,
503,68,54,up,44,
504,68,99,up,32,
505,68,4,up,0,
506,68,92,down,18,
507,68,92,up,23,
508,68,64,up,0,
509,68,2,down,0,
510,68,88,up,54,
511,69,3,down,35,
512,69,3,up,99,
513,69,13,up,25,
514,69,37,down,0,
515,69,64,down,0,
516,69,41,down,58,
517,69,41,up,48,
518,69,85,up,32,
519,69,0,up,93,
520,69,1,up,58,
521,69,0,down,93,
522,69,0,up,88,
523,69,74,down,3,
524,69,74,up,2,
525,69,41,down,74,
526,69,41,up,92,
527,69,74,down,70,
528,69,74,up,14,
529,69,88,up,55,
530,69,71,up,0,
531,70,93,up,54,
532,70,0,down,88,
533,70,0,down,55,
534,70,28,up,94,
535,70,54,up,85,
536,70,0,up,81,
537,70,4,down,0,
538,71,0,up,24,
539,71,71,down,0,
540,71,16,up,14,
541,71,32,down,50,
542,71,32,up,14,
543,71,74,down,14,
544,71,74,up,41,
545,71,81,up,44,
546,72,48,up,25,
547,72,52,up,32,
548,72,75,up,0,
549,72,43,up,49,
550,72,30,up,0,
551,72,78,up,38,
552,72,75,down,0,
553,72,27,up,0,
554,72,8,up,0,
555,72,30,down,0,
556,72,54,up,65,
557,72,27,down,0,
558,73,33,up,0,
559,73,40,up,0,
560,73,42,up,0,
561,73,53,up,0,
562,73,0,down,24,
563,73,43,up,78,
564,73,42,down,0,
565,73,0,down,81,
566,73,44,up,99,
567,73,93,up,58,
568,73,0,up,6,
569,73,81,up,88,
570,73,54,up,96,
571,73,22,up,16,
572,73,33,down,0,
573,73,5,down,58,
574,73,5,up,21,
575,74,6,up,24,
576,74,93,up,29,
577,74,80,up,74,
578,74,16,up,99,
579,74,53,down,0,
580,74,63,up,94,
581,75,81,up,21,
582,75,0,down,6,
583,75,48,up,6,
584,75,44,up,35,
585,75,74,down,2,
586,75,74,up,38,
587,75,1,up,0,
588,75,6,up,21,
589,75,50,down,3,
590,75,50,up,13,
591,75,99,up,35,
592,75,17,up,44,
593,75,87,down,18,
594,76,94,up,67,
595,76,84,up,0,
596,76,43,up,28,
597,76,40,down,0,
598,76,25,up,11,
599,76,0,up,21,
600,76,29,up,52,
601,76,67,up,28,
602,76,35,up,50,
603,76,84,down,0,
604,76,86,up,0,
605,76,8,down,0,
606,76,1,down,0,
607,76,94,up,13,
608,76,0,down,21,
609,76,32,down,58,
610,76,32,up,35,
611,76,81,up,25,
612,76,83,up,0,
613,77,58,down,74,
614,77,58,up,70,
615,77,85,up,65,
616,77,0,up,25,
617,77,58,down,3,
618,77,29,up,85,
619,77,0,up,48,
620,77,25,up,6,
621,77,44,down,52,
622,77,44,up,24,
623,77,49,up,90,
624,77,0,up,10,
625,77,99,up,58,
626,77,38,up,28,
627,78,16,up,62,
628,78,3,down,41,
629,78,3,up,23,
630,78,17,up,56,
631,78,0,down,48,
632,78,94,up,60,
633,78,0,up,67,
634,78,0,down,10,
635,78,0,up,13,
636,78,56,up,44,
637,78,32,down,35,
638,78,32,up,65,
639,78,94,up,10,
640,78,90,up,94,
641,78,85,up,56,
642,78,67,up,25,
643,79,13,up,67,
644,79,0,down,25,
645,79,11,up,13,
646,79,51,up,0,
647,79,0,up,94,
648,79,35,down,3,
649,79,24,up,81,
650,79,21,up,25,
651,79,6,up,55,
652,79,86,down,0,
653,79,5,down,87,
654,79,5,up,50,
655,79,44,down,35,
656,79,44,up,85,
657,80,5,down,92,
658,80,5,up,41,
659,80,32,down,44,
660,80,32,up,23,
661,80,88,up,44,
662,80,65,up,55,
663,80,29,up,55,
664,80,80,up,62,
665,80,38,up,67,
666,80,14,down,3,
667,80,51,down,0,
668,80,83,down,0,
669,80,99,down,58,
670,80,99,up,14,
671,80,48,up,81,
672,80,78,up,94,
673,81,52,up,3,
674,81,58,up,78,
675,81,56,up,65,
676,81,0,down,13,
677,81,44,down,85,
678,81,44,up,29,
679,81,58,down,78,
680,81,58,up,14,
681,81,65,down,32,
682,81,65,up,68,
683,81,41,down,50,
684,81,41,up,23,
685,81,49,up,13,
686,81,0,down,67,
687,81,32,down,65,
688,81,32,up,16,
689,81,55,up,54,
690,81,11,up,67,
691,82,20,up,0,
692,82,70,down,41,
693,82,70,up,56,
694,82,56,up,3,
695,82,59,up,0,
696,82,50,down,32,
697,82,2,up,80,
698,82,5,down,18,
699,82,5,up,30,
700,82,3,down,74,
701,82,61,up,74,
702,83,46,up,0,
703,83,46,down,0,
704,83,19,up,0,
705,83,24,up,21,
706,83,0,up,11,
707,83,96,up,43,
708,83,0,down,94,
709,83,19,down,0,
710,83,18,down,62,
711,83,18,up,58,
712,83,58,down,70,
713,83,0,down,11,
714,83,79,up,0,
715,84,10,up,55,
716,84,35,up,85,
717,84,48,up,55,
718,84,10,up,25,
719,84,0,up,49,
720,84,79,down,0,
721,84,96,up,63,
722,84,82,up,0,
723,84,64,up,4,
724,84,41,down,23,
725,84,41,up,76,
726,84,36,up,0,
727,84,36,down,0,
728,84,91,up,0,
729,84,91,down,0,
730,84,9,up,0,
731,84,13,up,10,
732,84,18,down,23,
733,84,18,up,41,
734,85,24,up,55,
735,85,78,up,28,
736,85,94,up,28,
737,85,44,down,32,
738,85,44,up,22,
739,85,67,up,48,
740,85,74,down,41,
741,85,74,up,52,
742,85,20,down,0,
743,85,34,up,0,
744,85,48,up,71,
745,86,67,up,47,
746,86,38,up,78,
747,86,99,down,14,
748,86,99,up,88,
749,86,35,up,52,
750,86,49,up,43,
751,86,96,up,54,
752,86,93,up,55,
753,86,9,down,0,
754,86,17,up,54,
755,86,48,down,81,
756,86,48,up,41,
757,86,11,up,94,
758,86,80,up,63,
759,86,74,down,38,
760,86,74,up,26,
761,86,67,up,10,
762,86,63,up,49,
763,86,25,up,13,
764,86,0,down,49,
765,86,55,up,44,
766,86,29,down,44,
767,86,29,up,84,
768,86,80,up,47,
769,86,66,up,43,
770,87,59,down,0,
771,87,0,up,90,
772,87,78,up,43,
773,87,58,up,23,
774,87,0,down,90,
775,87,0,up,28,
776,87,52,up,99,
777,87,0,up,38,
778,87,82,down,0,
779,87,17,up,65,
780,88,57,up,0,
781,88,58,down,5,
782,88,51,up,8,
783,88,18,down,41,
784,88,0,down,38,
785,88,0,up,78,
786,88,84,up,41,
787,88,41,down,70,
788,88,41,up,60,
789,88,81,up,55,
790,88,0,down,28,
791,88,12,up,0,
792,88,3,up,22,
793,88,2,down,74,
794,88,81,down,44,
795,88,81,up,54,
796,89,12,down,0,
797,89,57,down,0,
798,89,87,up,64,
799,89,3,down,44,
800,89,3,up,16,
801,89,88,up,29,
802,89,54,down,17,
803,89,54,up,28,
804,89,24,up,54,
805,89,0,down,78,
806,89,17,down,56,
807,89,17,up,85,
808,89,73,up,0,
809,89,37,up,74,
810,89,3,down,50,
811,89,34,down,0,
812,89,58,up,41,
813,89,32,down,3,
814,89,32,up,56,
815,89,58,down,93,
816,89,58,up,1,
817,89,0,up,43,
818,89,3,up,32,
819,89,25,down,6,
820,89,25,up,55,
821,89,38,up,31,
822,89,29,down,87,
823,89,29,up,54,
824,90,74,down,5,
825,90,74,up,31,
826,90,38,up,80,
827,90,84,up,8,
828,90,18,down,58,
829,90,2,up,63,
830,90,21,up,42,
831,90,89,up,0,
832,90,92,down,70,
833,90,92,up,58,
834,90,0,down,43,
835,90,6,up,81,
836,90,0,up,63,
837,90,44,down,29,
838,90,44,up,6,
839,91,63,up,28,
840,91,73,down,0,
841,91,0,up,96,
842,91,98,up,0,
843,91,13,up,48,
844,91,98,down,0,
845,91,53,up,42,
846,91,0,up,60,
847,91,77,up,0,
848,91,51,up,83,
849,91,0,down,96,
850,91,75,up,37,
851,91,38,down,67,
852,91,38,up,74,
853,91,52,down,44,
854,91,15,up,0,
855,91,21,down,24,
856,91,21,up,55,
857,91,53,up,8,
858,91,68,down,58,
859,91,85,down,32,
860,91,85,up,55,
861,91,20,up,83,
862,92,14,up,23,
863,92,0,up,66,
864,92,42,up,1,
865,92,0,down,66,
866,92,49,up,67,
867,92,0,down,60,
868,92,25,down,13,
869,92,25,up,48,
870,92,49,up,94,
871,92,99,down,3,
872,92,99,up,6,
873,92,22,down,32,
874,92,22,up,17,
875,92,42,up,33,
876,92,69,up,0,
877,92,86,up,84,
878,92,99,down,6,
879,92,99,up,50,
880,92,44,down,24,
881,92,44,up,93,
882,92,13,up,26,
883,92,30,up,5,
884,93,54,down,96,
885,93,54,up,88,
886,93,47,up,42,
887,93,94,down,28,
888,93,94,up,63,
889,93,72,up,0,
890,93,15,down,0,
891,93,60,up,96,
892,93,69,down,0,
893,93,94,down,10,
894,93,94,up,25,
895,93,44,down,93,
896,93,44,up,65,
897,93,4,up,61,
898,93,28,up,43,
899,93,0,down,63,
900,93,87,up,62,
901,93,70,down,74,
902,93,56,down,3,
903,93,56,up,24,
904,94,56,down,32,
905,94,56,up,90,
906,94,30,up,4,
907,94,95,up,0,
908,94,76,up,61,
909,94,8,up,4,
910,94,59,up,83,
911,94,9,up,79,
912,94,62,down,74,
913,94,55,up,88,
914,94,31,up,64,
915,94,14,down,74,
916,94,58,down,32,
917,95,8,up,30,
918,95,97,up,0,
919,95,54,down,65,
920,95,54,up,93,
921,95,66,up,60,
922,95,89,down,0,
923,95,27,up,75,
924,95,72,down,0,
925,95,95,down,0,
926,95,13,down,67,
927,95,13,up,50,
928,95,35,down,44,
929,95,35,up,56,
930,96,38,down,28,
931,96,38,up,49,
932,96,10,up,81,
933,96,44,down,3,
934,96,44,up,54,
935,96,0,up,80,
936,96,27,up,4,
937,96,21,down,81,
938,96,21,up,5,
939,96,87,down,5,
940,96,47,up,37,
941,96,36,up,82,
942,96,0,down,80,
943,96,11,up,25,
944,96,39,up,0,
945,97,0,up,2,
946,97,84,up,29,
947,97,67,down,48,
948,97,67,up,81,
949,97,46,up,83,
950,97,30,up,71,
951,97,0,up,26,
952,97,4,up,76,
953,97,43,up,94,
954,97,28,up,38,
955,97,7,up,0,
956,97,59,up,20,
957,98,35,down,32,
958,98,57,up,59,
959,98,71,up,4,
960,98,24,down,44,
961,98,24,up,19,
962,98,5,down,21,
963,98,5,up,74,
964,98,19,up,83,
965,98,9,up,82,
966,98,78,up,49,
967,98,28,up,49,
968,98,61,up,75,
969,98,85,down,35,
970,98,85,up,54,
971,99,62,up,18,
972,99,0,down,26,
973,99,19,up,20,
974,99,0,up,31,
975,99,92,down,58,
976,99,0,down,31,
977,99,0,up,61,
978,99,10,up,48,
979,99,67,down,25,
980,99,67,up,94,
981,99,0,up,37,
982,99,45,up,0,
983,99,11,up,10,
984,100,52,up,66,
985,100,8,up,51,
986,100,6,down,44,
987,100,6,up,48,
988,100,39,down,0,
989,100,24,down,21,
990,100,24,up,6,
991,100,66,up,27,
992,100,88,up,81,
993,100,38,down,78,
994,100,38,up,94,
995,100,4,up,64,
996,100,1,up,8,
997,100,71,up,48,
998,100,80,up,46,
999,100,44,down,99,
1000,100,44,up,81,
1001,100,76,up,41,
1002,100,92,up,68,
1003,100,13,down,26,
1004,100,13,up,94,
1005,100,46,up,20,
1006,100,59,up,86,
1007,100,80,down,62,
1008,100,80,up,2,
1009,101,0,down,61,
1010,101,0,up,47,
1011,101,57,up,34,
1012,101,90,up,13,
1013,101,52,down,66,
1014,101,52,up,80,
1015,101,37,up,61,
1016,101,0,down,2,
1017,101,87,down,74,
1018,101,71,up,37,
1019,101,26,up,33,
1020,101,32,down,14,
1021,101,32,up,85,
1022,101,85,down,44,
1023,101,32,down,85,
1024,101,32,up,99,
1025,101,23,down,18,
1026,101,0,down,47,
1027,101,41,down,48,
1028,101,41,up,3,
1029,101,87,down,29,
1030,101,58,down,41,
1031,101,92,down,5,
1032,102,89,up,59,
1033,102,94,down,13,
1034,102,94,up,90,
1035,102,14,up,50,
1036,102,79,up,83,
1037,102,84,up,40,
1038,102,23,up,92,
1039,102,0,up,76,
1040,102,75,up,4,
1041,102,60,up,63,
1042,102,0,down,37,
1043,102,0,down,76,
1044,102,49,down,94,
1045,102,49,up,10,
1046,102,40,up,8,
1047,102,78,down,49,
1048,102,78,up,58,
1049,103,60,up,43,
1050,103,78,down,58,
1051,103,38,down,74,
1052,103,29,down,52,
1053,103,29,up,93,
1054,103,93,down,58,
1055,103,0,up,4,
1056,103,65,down,55,
1057,103,65,up,54,
1058,103,91,up,20,
1059,103,90,up,75,
1060,103,42,up,4,
1061,103,0,up,64,
1062,103,96,up,49,
1063,103,7,down,0,
1064,103,82,up,79,
1065,103,46,up,59,
1066,103,0,down,64,
1067,104,68,up,36,
1068,104,47,up,67,
1069,104,83,up,20,
1070,104,83,up,51,
1071,104,79,up,9,
1072,104,96,up,94,
1073,104,10,up,94,
1074,104,90,up,67,
1075,104,6,down,81,
1076,104,6,up,25,
1077,104,0,up,71,
1078,104,82,up,59,
1079,104,74,down,92,
1080,104,74,up,58,
1081,105,13,down,94,
1082,105,13,up,11,
1083,105,8,up,27,
1084,105,63,up,43,
1085,105,0,down,4,
1086,105,18,down,5,
1087,105,96,down,54,
1088,105,18,up,68,
1089,105,25,down,21,
1090,105,25,up,67,
1091,105,97,up,77,
1092,105,94,down,25,
1093,105,94,up,78,
1094,106,47,up,80,
1095,106,67,down,10,
1096,106,67,up,38,
1097,106,8,up,84,
1098,106,67,down,94,
1099,106,67,up,13,
1100,106,74,down,58,
1101,106,74,up,80,
1102,106,0,down,71,
1103,106,32,down,22,
1104,106,88,down,44,
1105,106,88,up,43,
1106,106,76,up,37,
1107,106,42,up,40,
1108,106,43,up,96,
1109,106,47,up,61,
1110,106,31,up,63,
1111,106,32,up,52,
1112,106,77,up,59,
1113,107,77,up,73,
1114,107,1,up,42,
1115,107,97,down,0,
1116,107,97,up,95,
1117,107,39,up,97,
1118,107,28,down,38,
1119,107,28,up,90,
1120,107,42,up,21,
1121,107,28,down,94,
1122,108,33,up,4,
1123,108,34,up,20,
1124,108,0,up,75,
1125,108,66,up,63,
1126,108,82,up,36,
1127,108,40,up,4,
1128,108,0,up,30,
1129,108,15,up,89,
1130,108,0,down,75,
1131,108,1,up,40,
1132,108,64,up,87,
1133,108,79,up,59,
1134,108,63,up,96,
1135,108,0,up,27,
1136,108,13,down,11,
1137,108,13,up,49,
1138,108,0,down,30,
1139,108,0,up,8,
1140,109,99,down,32,
1141,109,99,up,44,
1142,109,38,up,2,
1143,109,0,down,27,
1144,109,84,up,86,
1145,109,83,up,59,
1146,109,42,down,21,
1147,109,42,up,53,
1148,109,73,up,57,
1149,109,81,down,21,
1150,109,0,up,33,
1151,109,52,down,99,
1152,109,52,up,51,
1153,109,68,down,74,
1154,109,34,up,82,
1155,109,0,up,40,
1156,109,16,down,99,
1157,109,16,up,22,
1158,109,0,down,45,
1159,109,0,up,42,
1160,109,0,down,40,
1161,109,0,up,53,
1162,109,0,down,42,
1163,109,13,down,25,
1164,110,89,up,73,
1165,110,67,down,81,
1166,110,67,up,11,
1167,110,46,up,91,
1168,110,0,down,33,
1169,110,14,down,70,
1170,110,14,up,16,
1171,110,90,down,75,
1172,110,90,up,9,
1173,110,26,up,63,
1174,110,35,up,99,
1175,110,64,up,61,
1176,110,8,down,51,
1177,110,8,up,53,
1178,110,23,down,41,
1179,110,3,down,99,
1180,110,36,up,79,
1181,110,83,up,8,
1182,111,75,up,71,
1183,111,59,up,57,
1184,111,7,up,77,
1185,111,63,down,96,
1186,111,63,up,80,
1187,111,1,up,53,
1188,111,53,up,73,
1189,111,17,down,54,
1190,111,30,up,75,
1191,111,44,down,22,
1192,111,44,up,17,
1193,111,0,down,53,
1194,111,77,up,89,
1195,111,69,up,77,
1196,111,98,up,73,
1197,111,33,up,8,
1198,111,28,up,78,
1199,111,53,up,33,
1200,111,14,down,50,
1201,111,14,up,32,
1202,111,73,up,82,
1203,112,81,up,24,
1204,112,99,down,22,
1205,112,99,up,16,
1206,112,81,down,24,
1207,112,81,up,48,
1208,112,33,up,42,
1209,112,82,up,83,
1210,112,85,up,29,
1211,112,64,up,37,
1212,112,82,up,9,
1213,112,0,down,8,
1214,113,0,up,1,
1215,113,55,down,85,
1216,113,55,up,6,
1217,113,58,up,36,
1218,113,60,up,51,
1219,113,43,down,78,
1220,113,43,up,66,
1221,113,61,up,31,
1222,113,31,up,38,
1223,113,19,up,24,
1224,113,20,up,59,
1225,113,37,up,75,
1226,114,73,up,34,
1227,114,12,up,57,
1228,114,78,down,38,
1229,114,0,up,84,
1230,114,0,down,1,
1231,114,83,up,46,
1232,114,40,up,33,
1233,114,18,up,92,
1234,114,0,down,84,
1235,114,4,up,37,
1236,114,36,up,12,
1237,114,92,up,2,
1238,114,0,up,86,
1239,115,60,down,43,
1240,115,60,up,41,
1241,115,49,down,10,
1242,115,49,up,63,
1243,115,18,down,92,
1244,115,9,up,59,
1245,115,41,down,3,
1246,115,91,up,79,
